U_TIME,HUMAN_TIME,MESSAGE,STAGE
1689606783735453000,16:13:03.736455,H,STAGE TEST
1689606783735453000,16:13:03.736506,H,STAGE TEST
1689606783735453000,16:13:03.736557,H,STAGE TEST
1689606783735453000,16:13:03.737375,H,STAGE TEST
1689606793738071000,16:13:13.738224,H,STAGE TEST
1689606793738071000,16:13:13.738356,H,STAGE TEST
1689606793738071000,16:13:13.738411,H,STAGE TEST
1689606793738071000,16:13:13.738465,H,STAGE TEST
1689606793738071000,16:13:13.738511,H,STAGE TEST
1689606793738071000,16:13:13.738556,H,STAGE TEST
1689606793738071000,16:13:13.738601,H,STAGE TEST
1689606793738071000,16:13:13.738645,H,STAGE TEST
1689606793738071000,16:13:13.738690,H,STAGE TEST
1689606793738071000,16:13:13.738734,H,STAGE TEST
1689606793738071000,16:13:13.738780,H,STAGE TEST
1689606793738071000,16:13:13.739385,H,STAGE TEST
1689606803740299000,16:13:23.740527,H,STAGE TEST
1689606803740299000,16:13:23.740695,H,STAGE TEST
1689606803740299000,16:13:23.740757,H,STAGE TEST
1689606803740299000,16:13:23.740822,H,STAGE TEST
1689606803740299000,16:13:23.740878,H,STAGE TEST
1689606803740299000,16:13:23.740932,H,STAGE TEST
1689606803740299000,16:13:23.741895,H,STAGE TEST
1689606803740299000,16:13:23.741976,H,STAGE TEST
1689606803740299000,16:13:23.742032,H,STAGE TEST
1689606803740299000,16:13:23.742086,H,STAGE TEST
1689606803740299000,16:13:23.742135,H,STAGE TEST
1689606803740299000,16:13:23.742394,H,STAGE TEST
1689606813743974000,16:13:33.744898,H,STAGE TEST
1689606813743974000,16:13:33.745067,H,STAGE TEST
1689606813743974000,16:13:33.745132,H,STAGE TEST
1689606813743974000,16:13:33.745186,H,STAGE TEST
1689606813743974000,16:13:33.745233,H,STAGE TEST
1689606813743974000,16:13:33.745293,H,STAGE TEST
1689606813743974000,16:13:33.745342,H,STAGE TEST
1689606813743974000,16:13:33.745401,H,STAGE TEST
1689606813743974000,16:13:33.745448,H,STAGE TEST
1689606813743974000,16:13:33.745511,H,STAGE TEST
1689606813743974000,16:13:33.745585,H,STAGE TEST
1689606813743974000,16:13:33.746281,H,STAGE TEST
1689606823747402000,16:13:43.748129,H,STAGE TEST
1689606823747402000,16:13:43.748476,H,STAGE TEST
1689606823747402000,16:13:43.748524,H,STAGE TEST
1689606823747402000,16:13:43.748568,H,STAGE TEST
1689606823747402000,16:13:43.748600,H,STAGE TEST
1689606823747402000,16:13:43.748635,H,STAGE TEST
1689606823747402000,16:13:43.748674,H,STAGE TEST
1689606823747402000,16:13:43.748700,H,STAGE TEST
1689606823747402000,16:13:43.748742,H,STAGE TEST
1689606823747402000,16:13:43.748776,H,STAGE TEST
1689606823747402000,16:13:43.748817,H,STAGE TEST
1689606823747402000,16:13:43.750172,H,STAGE TEST
1689606833751366000,16:13:53.751527,H,STAGE TEST
1689606833751366000,16:13:53.751670,H,STAGE TEST
1689606833751366000,16:13:53.751723,H,STAGE TEST
1689606833751366000,16:13:53.751766,H,STAGE TEST
1689606833751366000,16:13:53.751804,H,STAGE TEST
1689606833751366000,16:13:53.751842,H,STAGE TEST
1689606833751366000,16:13:53.751879,H,STAGE TEST
1689606833751366000,16:13:53.751914,H,STAGE TEST
1689606833751366000,16:13:53.751948,H,STAGE TEST
1689606833751366000,16:13:53.751997,H,STAGE TEST
1689606833751366000,16:13:53.752029,H,STAGE TEST
1689606833751366000,16:13:53.752464,H,STAGE TEST
1689606838891389000,16:13:58.891629,Placeholder,STAGE TEST
1689606838891389000,16:13:58.892216,Placeholder,STAGE TEST
1689606838891389000,16:13:58.892306,Placeholder,STAGE TEST
1689606838891389000,16:13:58.892396,Placeholder,STAGE TEST
1689606838891389000,16:13:58.892451,Placeholder,STAGE TEST
1689606838891389000,16:13:58.892506,Placeholder,STAGE TEST
1689606838891389000,16:13:58.892557,Placeholder,STAGE TEST
1689606838891389000,16:13:58.892609,Placeholder,STAGE TEST
1689606838891389000,16:13:58.892661,Placeholder,STAGE TEST
1689606838891389000,16:13:58.892710,Placeholder,STAGE TEST
1689606838891389000,16:13:58.892752,Placeholder,STAGE TEST
1689606843753485000,16:14:03.753683,H,STAGE TEST
1689606843753485000,16:14:03.753854,H,STAGE TEST
1689606843753485000,16:14:03.753918,H,STAGE TEST
1689606843753485000,16:14:03.753973,H,STAGE TEST
1689606843753485000,16:14:03.754027,H,STAGE TEST
1689606843753485000,16:14:03.754080,H,STAGE TEST
1689606843753485000,16:14:03.754132,H,STAGE TEST
1689606843753485000,16:14:03.754186,H,STAGE TEST
1689606843753485000,16:14:03.754238,H,STAGE TEST
1689606843753485000,16:14:03.754289,H,STAGE TEST
1689606843753485000,16:14:03.754342,H,STAGE TEST
1689606843753485000,16:14:03.755131,H,STAGE TEST
1689606853755936000,16:14:13.756175,H,STAGE TEST
1689606853755936000,16:14:13.756369,H,STAGE TEST
1689606853755936000,16:14:13.756434,H,STAGE TEST
1689606853755936000,16:14:13.756493,H,STAGE TEST
1689606853755936000,16:14:13.756551,H,STAGE TEST
1689606853755936000,16:14:13.756608,H,STAGE TEST
1689606853755936000,16:14:13.756662,H,STAGE TEST
1689606853755936000,16:14:13.756720,H,STAGE TEST
1689606853755936000,16:14:13.756774,H,STAGE TEST
1689606853755936000,16:14:13.756827,H,STAGE TEST
1689606853755936000,16:14:13.756882,H,STAGE TEST
1689606853755936000,16:14:13.757638,H,STAGE TEST
1689606863758413000,16:14:23.758644,H,STAGE TEST
1689606863758413000,16:14:23.758836,H,STAGE TEST
1689606863758413000,16:14:23.758902,H,STAGE TEST
1689606863758413000,16:14:23.758961,H,STAGE TEST
1689606863758413000,16:14:23.759015,H,STAGE TEST
1689606863758413000,16:14:23.759074,H,STAGE TEST
1689606863758413000,16:14:23.759128,H,STAGE TEST
1689606863758413000,16:14:23.759182,H,STAGE TEST
1689606863758413000,16:14:23.759235,H,STAGE TEST
1689606863758413000,16:14:23.759285,H,STAGE TEST
1689606863758413000,16:14:23.759337,H,STAGE TEST
1689606863758413000,16:14:23.760085,H,STAGE TEST
1689606873759954000,16:14:33.760158,H,STAGE TEST
1689606873759954000,16:14:33.760310,H,STAGE TEST
1689606873759954000,16:14:33.760353,H,STAGE TEST
1689606873759954000,16:14:33.760397,H,STAGE TEST
1689606873759954000,16:14:33.760433,H,STAGE TEST
1689606873759954000,16:14:33.760468,H,STAGE TEST
1689606873759954000,16:14:33.760503,H,STAGE TEST
1689606873759954000,16:14:33.760537,H,STAGE TEST
1689606873759954000,16:14:33.760571,H,STAGE TEST
1689606873759954000,16:14:33.760603,H,STAGE TEST
1689606873759954000,16:14:33.760637,H,STAGE TEST
1689606873759954000,16:14:33.761165,H,STAGE TEST
1689606883762635000,16:14:43.763550,H,STAGE TEST
1689606883762635000,16:14:43.764013,H,STAGE TEST
1689606883762635000,16:14:43.764124,H,STAGE TEST
1689606883762635000,16:14:43.764198,H,STAGE TEST
1689606883762635000,16:14:43.764251,H,STAGE TEST
1689606883762635000,16:14:43.764320,H,STAGE TEST
1689606883762635000,16:14:43.764408,H,STAGE TEST
1689606883762635000,16:14:43.764480,H,STAGE TEST
1689606883762635000,16:14:43.764547,H,STAGE TEST
1689606883762635000,16:14:43.764609,H,STAGE TEST
1689606883762635000,16:14:43.764660,H,STAGE TEST
1689606883762635000,16:14:43.767006,H,STAGE TEST
1689606893767896000,16:14:53.768126,H,STAGE TEST
1689606893767896000,16:14:53.768313,H,STAGE TEST
1689606893767896000,16:14:53.768411,H,STAGE TEST
1689606893767896000,16:14:53.768472,H,STAGE TEST
1689606893767896000,16:14:53.768527,H,STAGE TEST
1689606893767896000,16:14:53.768581,H,STAGE TEST
1689606893767896000,16:14:53.768639,H,STAGE TEST
1689606893767896000,16:14:53.768690,H,STAGE TEST
1689606893767896000,16:14:53.768744,H,STAGE TEST
1689606893767896000,16:14:53.768829,H,STAGE TEST
1689606893767896000,16:14:53.768885,H,STAGE TEST
1689606893767896000,16:14:53.769626,H,STAGE TEST
1689606903770404000,16:15:03.770636,H,STAGE TEST
1689606903770404000,16:15:03.770815,H,STAGE TEST
1689606903770404000,16:15:03.770880,H,STAGE TEST
1689606903770404000,16:15:03.770944,H,STAGE TEST
1689606903770404000,16:15:03.771000,H,STAGE TEST
1689606903770404000,16:15:03.771056,H,STAGE TEST
1689606903770404000,16:15:03.771108,H,STAGE TEST
1689606903770404000,16:15:03.771159,H,STAGE TEST
1689606903770404000,16:15:03.771211,H,STAGE TEST
1689606903770404000,16:15:03.771261,H,STAGE TEST
1689606903770404000,16:15:03.771311,H,STAGE TEST
1689606903770404000,16:15:03.772087,H,STAGE TEST
1689606913772835000,16:15:13.773071,H,STAGE TEST
1689606913772835000,16:15:13.773246,H,STAGE TEST
1689606913772835000,16:15:13.773312,H,STAGE TEST
1689606913772835000,16:15:13.773390,H,STAGE TEST
1689606913772835000,16:15:13.773447,H,STAGE TEST
1689606913772835000,16:15:13.773500,H,STAGE TEST
1689606913772835000,16:15:13.773552,H,STAGE TEST
1689606913772835000,16:15:13.773603,H,STAGE TEST
1689606913772835000,16:15:13.773654,H,STAGE TEST
1689606913772835000,16:15:13.773725,H,STAGE TEST
1689606913772835000,16:15:13.773776,H,STAGE TEST
1689606913772835000,16:15:13.774501,H,STAGE TEST
1689606923775212000,16:15:23.775449,H,STAGE TEST
1689606923775212000,16:15:23.775639,H,STAGE TEST
1689606923775212000,16:15:23.775706,H,STAGE TEST
1689606923775212000,16:15:23.775762,H,STAGE TEST
1689606923775212000,16:15:23.775818,H,STAGE TEST
1689606923775212000,16:15:23.775869,H,STAGE TEST
1689606923775212000,16:15:23.775924,H,STAGE TEST
1689606923775212000,16:15:23.775977,H,STAGE TEST
1689606923775212000,16:15:23.776030,H,STAGE TEST
1689606923775212000,16:15:23.776084,H,STAGE TEST
1689606923775212000,16:15:23.776133,H,STAGE TEST
1689606923775212000,16:15:23.777150,H,STAGE TEST
1689606933778107000,16:15:33.778189,H,STAGE TEST
1689606933778107000,16:15:33.778266,H,STAGE TEST
1689606933778107000,16:15:33.778293,H,STAGE TEST
1689606933778107000,16:15:33.778314,H,STAGE TEST
1689606933778107000,16:15:33.778335,H,STAGE TEST
1689606933778107000,16:15:33.778353,H,STAGE TEST
1689606933778107000,16:15:33.778383,H,STAGE TEST
1689606933778107000,16:15:33.778402,H,STAGE TEST
1689606933778107000,16:15:33.778420,H,STAGE TEST
1689606933778107000,16:15:33.778439,H,STAGE TEST
1689606933778107000,16:15:33.778457,H,STAGE TEST
1689606933778107000,16:15:33.778730,H,STAGE TEST
1689606943779796000,16:15:43.779906,H,STAGE TEST
1689606943779796000,16:15:43.780032,H,STAGE TEST
1689606943779796000,16:15:43.780068,H,STAGE TEST
1689606943779796000,16:15:43.780096,H,STAGE TEST
1689606943779796000,16:15:43.780122,H,STAGE TEST
1689606943779796000,16:15:43.780145,H,STAGE TEST
1689606943779796000,16:15:43.780167,H,STAGE TEST
1689606943779796000,16:15:43.780203,H,STAGE TEST
1689606943779796000,16:15:43.780227,H,STAGE TEST
1689606943779796000,16:15:43.780250,H,STAGE TEST
1689606943779796000,16:15:43.780272,H,STAGE TEST
1689606943779796000,16:15:43.780594,H,STAGE TEST
1689606953780820000,16:15:53.780918,H,STAGE TEST
1689606953780820000,16:15:53.780992,H,STAGE TEST
1689606953780820000,16:15:53.781016,H,STAGE TEST
1689606953780820000,16:15:53.781035,H,STAGE TEST
1689606953780820000,16:15:53.781053,H,STAGE TEST
1689606953780820000,16:15:53.781068,H,STAGE TEST
1689606953780820000,16:15:53.781339,H,STAGE TEST
1689606953780820000,16:15:53.781384,H,STAGE TEST
1689606953780820000,16:15:53.781406,H,STAGE TEST
1689606953780820000,16:15:53.781425,H,STAGE TEST
1689606953780820000,16:15:53.781442,H,STAGE TEST
1689606953780820000,16:15:53.781608,H,STAGE TEST
1689606963782803000,16:16:03.782992,H,STAGE TEST
1689606963782803000,16:16:03.783385,H,STAGE TEST
1689606963782803000,16:16:03.783431,H,STAGE TEST
1689606963782803000,16:16:03.783467,H,STAGE TEST
1689606963782803000,16:16:03.783503,H,STAGE TEST
1689606963782803000,16:16:03.783538,H,STAGE TEST
1689606963782803000,16:16:03.783573,H,STAGE TEST
1689606963782803000,16:16:03.783611,H,STAGE TEST
1689606963782803000,16:16:03.783645,H,STAGE TEST
1689606963782803000,16:16:03.783677,H,STAGE TEST
1689606963782803000,16:16:03.783707,H,STAGE TEST
1689606963782803000,16:16:03.783876,H,STAGE TEST
1689606973785270000,16:16:13.785500,H,STAGE TEST
1689606973785270000,16:16:13.785692,H,STAGE TEST
1689606973785270000,16:16:13.785757,H,STAGE TEST
1689606973785270000,16:16:13.785813,H,STAGE TEST
1689606973785270000,16:16:13.785873,H,STAGE TEST
1689606973785270000,16:16:13.785928,H,STAGE TEST
1689606973785270000,16:16:13.785984,H,STAGE TEST
1689606973785270000,16:16:13.786039,H,STAGE TEST
1689606973785270000,16:16:13.786090,H,STAGE TEST
1689606973785270000,16:16:13.786143,H,STAGE TEST
1689606973785270000,16:16:13.786199,H,STAGE TEST
1689606973785270000,16:16:13.786976,H,STAGE TEST
1689606983787731000,16:16:23.787945,H,STAGE TEST
1689606983787731000,16:16:23.788346,H,STAGE TEST
1689606983787731000,16:16:23.788478,H,STAGE TEST
1689606983787731000,16:16:23.788520,H,STAGE TEST
1689606983787731000,16:16:23.788561,H,STAGE TEST
1689606983787731000,16:16:23.788611,H,STAGE TEST
1689606983787731000,16:16:23.788642,H,STAGE TEST
1689606983787731000,16:16:23.788676,H,STAGE TEST
1689606983787731000,16:16:23.788708,H,STAGE TEST
1689606983787731000,16:16:23.788737,H,STAGE TEST
1689606983787731000,16:16:23.788774,H,STAGE TEST
1689606983787731000,16:16:23.789049,H,STAGE TEST
1689606993789516000,16:16:33.789732,H,STAGE TEST
1689606993789516000,16:16:33.790118,H,STAGE TEST
1689606993789516000,16:16:33.790167,H,STAGE TEST
1689606993789516000,16:16:33.790203,H,STAGE TEST
1689606993789516000,16:16:33.790242,H,STAGE TEST
1689606993789516000,16:16:33.790286,H,STAGE TEST
1689606993789516000,16:16:33.790322,H,STAGE TEST
1689606993789516000,16:16:33.790354,H,STAGE TEST
1689606993789516000,16:16:33.790388,H,STAGE TEST
1689606993789516000,16:16:33.790420,H,STAGE TEST
1689606993789516000,16:16:33.790453,H,STAGE TEST
1689606993789516000,16:16:33.790804,H,STAGE TEST
1689607003792015000,16:16:43.792272,H,STAGE TEST
1689607003792015000,16:16:43.792475,H,STAGE TEST
1689607003792015000,16:16:43.792547,H,STAGE TEST
1689607003792015000,16:16:43.792605,H,STAGE TEST
1689607003792015000,16:16:43.792664,H,STAGE TEST
1689607003792015000,16:16:43.792719,H,STAGE TEST
1689607003792015000,16:16:43.792775,H,STAGE TEST
1689607003792015000,16:16:43.792832,H,STAGE TEST
1689607003792015000,16:16:43.792890,H,STAGE TEST
1689607003792015000,16:16:43.792940,H,STAGE TEST
1689607003792015000,16:16:43.792993,H,STAGE TEST
1689607003792015000,16:16:43.793783,H,STAGE TEST
1689607013794441000,16:16:53.794600,H,STAGE TEST
1689607013794441000,16:16:53.794952,H,STAGE TEST
1689607013794441000,16:16:53.795091,H,STAGE TEST
1689607013794441000,16:16:53.795293,H,STAGE TEST
1689607013794441000,16:16:53.795333,H,STAGE TEST
1689607013794441000,16:16:53.795358,H,STAGE TEST
1689607013794441000,16:16:53.795382,H,STAGE TEST
1689607013794441000,16:16:53.795407,H,STAGE TEST
1689607013794441000,16:16:53.795431,H,STAGE TEST
1689607013794441000,16:16:53.795457,H,STAGE TEST
1689607013794441000,16:16:53.795482,H,STAGE TEST
1689607013794441000,16:16:53.795659,H,STAGE TEST
1689607023796982000,16:17:03.797186,H,STAGE TEST
1689607023796982000,16:17:03.797358,H,STAGE TEST
1689607023796982000,16:17:03.797422,H,STAGE TEST
1689607023796982000,16:17:03.797477,H,STAGE TEST
1689607023796982000,16:17:03.797534,H,STAGE TEST
1689607023796982000,16:17:03.797585,H,STAGE TEST
1689607023796982000,16:17:03.797648,H,STAGE TEST
1689607023796982000,16:17:03.797699,H,STAGE TEST
1689607023796982000,16:17:03.797750,H,STAGE TEST
1689607023796982000,16:17:03.797801,H,STAGE TEST
1689607023796982000,16:17:03.797851,H,STAGE TEST
1689607023796982000,16:17:03.798549,H,STAGE TEST
1689607033799233000,16:17:13.799428,H,STAGE TEST
1689607033799233000,16:17:13.799577,H,STAGE TEST
1689607033799233000,16:17:13.799616,H,STAGE TEST
1689607033799233000,16:17:13.799650,H,STAGE TEST
1689607033799233000,16:17:13.799682,H,STAGE TEST
1689607033799233000,16:17:13.799721,H,STAGE TEST
1689607033799233000,16:17:13.799752,H,STAGE TEST
1689607033799233000,16:17:13.799783,H,STAGE TEST
1689607033799233000,16:17:13.799814,H,STAGE TEST
1689607033799233000,16:17:13.799845,H,STAGE TEST
1689607033799233000,16:17:13.799874,H,STAGE TEST
1689607033799233000,16:17:13.800330,H,STAGE TEST
1689607043801350000,16:17:23.801563,H,STAGE TEST
1689607043801350000,16:17:23.801960,H,STAGE TEST
1689607043801350000,16:17:23.802086,H,STAGE TEST
1689607043801350000,16:17:23.802339,H,STAGE TEST
1689607043801350000,16:17:23.802373,H,STAGE TEST
1689607043801350000,16:17:23.802399,H,STAGE TEST
1689607043801350000,16:17:23.802424,H,STAGE TEST
1689607043801350000,16:17:23.802467,H,STAGE TEST
1689607043801350000,16:17:23.802500,H,STAGE TEST
1689607043801350000,16:17:23.802526,H,STAGE TEST
1689607043801350000,16:17:23.802554,H,STAGE TEST
1689607043801350000,16:17:23.802742,H,STAGE TEST
1689607053804092000,16:17:33.804309,H,STAGE TEST
1689607053804092000,16:17:33.804488,H,STAGE TEST
1689607053804092000,16:17:33.804552,H,STAGE TEST
1689607053804092000,16:17:33.804610,H,STAGE TEST
1689607053804092000,16:17:33.804669,H,STAGE TEST
1689607053804092000,16:17:33.804722,H,STAGE TEST
1689607053804092000,16:17:33.804777,H,STAGE TEST
1689607053804092000,16:17:33.804828,H,STAGE TEST
1689607053804092000,16:17:33.804879,H,STAGE TEST
1689607053804092000,16:17:33.804932,H,STAGE TEST
1689607053804092000,16:17:33.804984,H,STAGE TEST
1689607053804092000,16:17:33.805680,H,STAGE TEST
1689607063806425000,16:17:43.806627,H,STAGE TEST
1689607063806425000,16:17:43.806818,H,STAGE TEST
1689607063806425000,16:17:43.806889,H,STAGE TEST
1689607063806425000,16:17:43.806947,H,STAGE TEST
1689607063806425000,16:17:43.807005,H,STAGE TEST
1689607063806425000,16:17:43.807058,H,STAGE TEST
1689607063806425000,16:17:43.807110,H,STAGE TEST
1689607063806425000,16:17:43.808644,H,STAGE TEST
1689607063806425000,16:17:43.808706,H,STAGE TEST
1689607063806425000,16:17:43.808737,H,STAGE TEST
1689607063806425000,16:17:43.808766,H,STAGE TEST
1689607063806425000,16:17:43.808993,H,STAGE TEST
1689607073810211000,16:17:53.810447,H,STAGE TEST
1689607073810211000,16:17:53.810632,H,STAGE TEST
1689607073810211000,16:17:53.810702,H,STAGE TEST
1689607073810211000,16:17:53.810763,H,STAGE TEST
1689607073810211000,16:17:53.810820,H,STAGE TEST
1689607073810211000,16:17:53.810879,H,STAGE TEST
1689607073810211000,16:17:53.810935,H,STAGE TEST
1689607073810211000,16:17:53.810990,H,STAGE TEST
1689607073810211000,16:17:53.811044,H,STAGE TEST
1689607073810211000,16:17:53.811101,H,STAGE TEST
1689607073810211000,16:17:53.811154,H,STAGE TEST
1689607073810211000,16:17:53.811949,H,STAGE TEST
1689607083812667000,16:18:03.812884,H,STAGE TEST
1689607083812667000,16:18:03.813080,H,STAGE TEST
1689607083812667000,16:18:03.813150,H,STAGE TEST
1689607083812667000,16:18:03.813217,H,STAGE TEST
1689607083812667000,16:18:03.813273,H,STAGE TEST
1689607083812667000,16:18:03.813328,H,STAGE TEST
1689607083812667000,16:18:03.813384,H,STAGE TEST
1689607083812667000,16:18:03.813441,H,STAGE TEST
1689607083812667000,16:18:03.813500,H,STAGE TEST
1689607083812667000,16:18:03.813560,H,STAGE TEST
1689607083812667000,16:18:03.813613,H,STAGE TEST
1689607083812667000,16:18:03.814399,H,STAGE TEST
1689607093815512000,16:18:13.816599,H,STAGE TEST
1689607093815512000,16:18:13.817244,H,STAGE TEST
1689607093815512000,16:18:13.817352,H,STAGE TEST
1689607093815512000,16:18:13.817502,H,STAGE TEST
1689607093815512000,16:18:13.817617,H,STAGE TEST
1689607093815512000,16:18:13.817691,H,STAGE TEST
1689607093815512000,16:18:13.817755,H,STAGE TEST
1689607093815512000,16:18:13.817805,H,STAGE TEST
1689607093815512000,16:18:13.817902,H,STAGE TEST
1689607093815512000,16:18:13.817969,H,STAGE TEST
1689607093815512000,16:18:13.818017,H,STAGE TEST
1689607093815512000,16:18:13.820819,H,STAGE TEST
1689607103821313000,16:18:23.821527,H,STAGE TEST
1689607103821313000,16:18:23.821714,H,STAGE TEST
1689607103821313000,16:18:23.821793,H,STAGE TEST
1689607103821313000,16:18:23.821852,H,STAGE TEST
1689607103821313000,16:18:23.821913,H,STAGE TEST
1689607103821313000,16:18:23.821968,H,STAGE TEST
1689607103821313000,16:18:23.822021,H,STAGE TEST
1689607103821313000,16:18:23.822074,H,STAGE TEST
1689607103821313000,16:18:23.822124,H,STAGE TEST
1689607103821313000,16:18:23.822175,H,STAGE TEST
1689607103821313000,16:18:23.822227,H,STAGE TEST
1689607103821313000,16:18:23.823001,H,STAGE TEST
1689607113823251000,16:18:33.823353,H,STAGE TEST
1689607113823251000,16:18:33.823500,H,STAGE TEST
1689607113823251000,16:18:33.823555,H,STAGE TEST
1689607113823251000,16:18:33.823603,H,STAGE TEST
1689607113823251000,16:18:33.823648,H,STAGE TEST
1689607113823251000,16:18:33.823691,H,STAGE TEST
1689607113823251000,16:18:33.823734,H,STAGE TEST
1689607113823251000,16:18:33.823778,H,STAGE TEST
1689607113823251000,16:18:33.823821,H,STAGE TEST
1689607113823251000,16:18:33.823866,H,STAGE TEST
1689607113823251000,16:18:33.823909,H,STAGE TEST
1689607113823251000,16:18:33.824620,H,STAGE TEST
1689607123825688000,16:18:43.825789,H,STAGE TEST
1689607123825688000,16:18:43.825890,H,STAGE TEST
1689607123825688000,16:18:43.825946,H,STAGE TEST
1689607123825688000,16:18:43.825994,H,STAGE TEST
1689607123825688000,16:18:43.826041,H,STAGE TEST
1689607123825688000,16:18:43.826085,H,STAGE TEST
1689607123825688000,16:18:43.826130,H,STAGE TEST
1689607123825688000,16:18:43.826174,H,STAGE TEST
1689607123825688000,16:18:43.826242,H,STAGE TEST
1689607123825688000,16:18:43.826287,H,STAGE TEST
1689607123825688000,16:18:43.826331,H,STAGE TEST
1689607123825688000,16:18:43.826878,H,STAGE TEST
1689607133827808000,16:18:53.828011,H,STAGE TEST
1689607133827808000,16:18:53.828207,H,STAGE TEST
1689607133827808000,16:18:53.828274,H,STAGE TEST
1689607133827808000,16:18:53.828330,H,STAGE TEST
1689607133827808000,16:18:53.828391,H,STAGE TEST
1689607133827808000,16:18:53.828444,H,STAGE TEST
1689607133827808000,16:18:53.828494,H,STAGE TEST
1689607133827808000,16:18:53.828544,H,STAGE TEST
1689607133827808000,16:18:53.828594,H,STAGE TEST
1689607133827808000,16:18:53.828645,H,STAGE TEST
1689607133827808000,16:18:53.828718,H,STAGE TEST
1689607133827808000,16:18:53.828855,H,STAGE TEST
1689607143830239000,16:19:03.830454,H,STAGE TEST
1689607143830239000,16:19:03.830628,H,STAGE TEST
1689607143830239000,16:19:03.830692,H,STAGE TEST
1689607143830239000,16:19:03.830756,H,STAGE TEST
1689607143830239000,16:19:03.830810,H,STAGE TEST
1689607143830239000,16:19:03.830865,H,STAGE TEST
1689607143830239000,16:19:03.830916,H,STAGE TEST
1689607143830239000,16:19:03.830968,H,STAGE TEST
1689607143830239000,16:19:03.831019,H,STAGE TEST
1689607143830239000,16:19:03.831069,H,STAGE TEST
1689607143830239000,16:19:03.831122,H,STAGE TEST
1689607143830239000,16:19:03.831857,H,STAGE TEST
1689607153832592000,16:19:13.832847,H,STAGE TEST
1689607153832592000,16:19:13.833043,H,STAGE TEST
1689607153832592000,16:19:13.833110,H,STAGE TEST
1689607153832592000,16:19:13.833167,H,STAGE TEST
1689607153832592000,16:19:13.833224,H,STAGE TEST
1689607153832592000,16:19:13.833279,H,STAGE TEST
1689607153832592000,16:19:13.833332,H,STAGE TEST
1689607153832592000,16:19:13.833388,H,STAGE TEST
1689607153832592000,16:19:13.833444,H,STAGE TEST
1689607153832592000,16:19:13.833498,H,STAGE TEST
1689607153832592000,16:19:13.833553,H,STAGE TEST
1689607153832592000,16:19:13.834300,H,STAGE TEST
1689607163835188000,16:19:23.835429,H,STAGE TEST
1689607163835188000,16:19:23.835623,H,STAGE TEST
1689607163835188000,16:19:23.835692,H,STAGE TEST
1689607163835188000,16:19:23.835751,H,STAGE TEST
1689607163835188000,16:19:23.835805,H,STAGE TEST
1689607163835188000,16:19:23.835859,H,STAGE TEST
1689607163835188000,16:19:23.835914,H,STAGE TEST
1689607163835188000,16:19:23.835969,H,STAGE TEST
1689607163835188000,16:19:23.836023,H,STAGE TEST
1689607163835188000,16:19:23.836077,H,STAGE TEST
1689607163835188000,16:19:23.836130,H,STAGE TEST
1689607163835188000,16:19:23.837189,H,STAGE TEST
1689607173838162000,16:19:33.838379,H,STAGE TEST
1689607173838162000,16:19:33.838556,H,STAGE TEST
1689607173838162000,16:19:33.838586,H,STAGE TEST
1689607173838162000,16:19:33.838620,H,STAGE TEST
1689607173838162000,16:19:33.838641,H,STAGE TEST
1689607173838162000,16:19:33.838659,H,STAGE TEST
1689607173838162000,16:19:33.838682,H,STAGE TEST
1689607173838162000,16:19:33.838703,H,STAGE TEST
1689607173838162000,16:19:33.838722,H,STAGE TEST
1689607173838162000,16:19:33.838742,H,STAGE TEST
1689607173838162000,16:19:33.838761,H,STAGE TEST
1689607173838162000,16:19:33.839149,H,STAGE TEST
1689607183840168000,16:19:43.840281,H,STAGE TEST
1689607183840168000,16:19:43.840411,H,STAGE TEST
1689607183840168000,16:19:43.840432,H,STAGE TEST
1689607183840168000,16:19:43.840444,H,STAGE TEST
1689607183840168000,16:19:43.840455,H,STAGE TEST
1689607183840168000,16:19:43.840464,H,STAGE TEST
1689607183840168000,16:19:43.840474,H,STAGE TEST
1689607183840168000,16:19:43.840483,H,STAGE TEST
1689607183840168000,16:19:43.840498,H,STAGE TEST
1689607183840168000,16:19:43.840508,H,STAGE TEST
1689607183840168000,16:19:43.840517,H,STAGE TEST
1689607183840168000,16:19:43.840787,H,STAGE TEST
1689607193842026000,16:19:53.842237,H,STAGE TEST
1689607193842026000,16:19:53.842393,H,STAGE TEST
1689607193842026000,16:19:53.842432,H,STAGE TEST
1689607193842026000,16:19:53.842464,H,STAGE TEST
1689607193842026000,16:19:53.842496,H,STAGE TEST
1689607193842026000,16:19:53.842529,H,STAGE TEST
1689607193842026000,16:19:53.842560,H,STAGE TEST
1689607193842026000,16:19:53.842588,H,STAGE TEST
1689607193842026000,16:19:53.842617,H,STAGE TEST
1689607193842026000,16:19:53.842646,H,STAGE TEST
1689607193842026000,16:19:53.842678,H,STAGE TEST
1689607193842026000,16:19:53.843344,H,STAGE TEST
1689607203844352000,16:20:03.844445,H,STAGE TEST
1689607203844352000,16:20:03.844525,H,STAGE TEST
1689607203844352000,16:20:03.845579,H,STAGE TEST
1689607203844352000,16:20:03.845621,H,STAGE TEST
1689607203844352000,16:20:03.845645,H,STAGE TEST
1689607203844352000,16:20:03.845666,H,STAGE TEST
1689607203844352000,16:20:03.845685,H,STAGE TEST
1689607203844352000,16:20:03.845705,H,STAGE TEST
